brand,theatername,theaternum,movietitle,movieruntime,moviedate,moviestarttime,theaterseatcnt
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231016,17:30,48석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231016,20:10,48석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231016,13:25,208석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231016,16:00,211석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231016,18:30,210석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231016,20:55,211석
CGV,CGV 강변,7관 (Laser),30일,119분,20231016,19:35,136석
CGV,CGV 강변,7관 (Laser),30일,119분,20231016,22:00,136석
CGV,CGV 강변,6관 (Laser),화사한그녀,121분,20231016,14:30,135석
CGV,CGV 강변,6관 (Laser),화사한그녀,121분,20231016,17:00,144석
CGV,CGV 강변,6관 (Laser),화사한그녀,121분,20231016,19:30,136석
CGV,CGV 강변,6관 (Laser),화사한그녀,121분,20231016,22:00,140석
CGV,CGV 강변,"8관 (컴포트석, Laser)",화란,124분,20231016,16:35,80석
CGV,CGV 강변,"8관 (컴포트석, Laser)",화란,124분,20231016,19:05,77석
CGV,CGV 강변,"8관 (컴포트석, Laser)",화란,124분,20231016,21:50,80석
CGV,CGV 강변,10관 (Laser),화란,124분,20231016,15:20,178석
CGV,CGV 강변,10관 (Laser),화란,124분,20231016,20:30,177석
CGV,CGV 강변,10관 (Laser),화란,124분,20231016,17:55,175석
CGV,CGV 강변,4DX관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,13:50,107석
CGV,CGV 강변,4DX관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,18:10,108석
CGV,CGV 강변,4DX관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,20:20,108석
CGV,CGV 강변,3관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,14:50,211석
CGV,CGV 강변,3관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,16:55,211석
CGV,CGV 강변,3관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,19:10,208석
CGV,CGV 강변,3관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,21:20,211석
CGV,CGV 강변,4DX관 (Laser),1947보스톤,108분,20231016,15:55,107석
CGV,CGV 강변,9관 (Laser),1947보스톤,108분,20231016,14:55,157석
CGV,CGV 강변,9관 (Laser),1947보스톤,108분,20231016,19:20,156석
CGV,CGV 강변,9관 (Laser),사나-저주의아이,102분,20231016,17:10,152석
CGV,CGV 강변,9관 (Laser),사나-저주의아이,102분,20231016,21:40,158석
CGV,CGV 강변,7관 (Laser),만강홍-사라진밀서,158분,20231016,16:25,131석
CGV,CGV 강변,"8관 (컴포트석, Laser)",만강홍-사라진밀서,158분,20231016,13:30,78석
CGV,CGV 강변,"5관 (컴포트석, Laser)",거미집,132분,20231016,17:50,80석
CGV,CGV 강변,"5관 (컴포트석, Laser)",크리에이터,133분,20231016,15:10,79석
CGV,CGV 강변,"5관 (컴포트석, Laser)",크리에이터,133분,20231016,20:35,80석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),8과2분의1,140분,20231016,14:10,65석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),서칭포슈가맨,86분,20231016,17:05,71석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),영혼의줄리에타,145분,20231016,19:00,67석
CGV,CGV 강변,7관 (Laser),플로라앤썬,97분,20231016,14:15,132석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),스크래퍼,84분,20231016,21:55,71석
CGV,CGV 건대입구,5관 4층,30일,119분,20231016,14:50,168석
CGV,CGV 건대입구,5관 4층,30일,119분,20231016,17:15,176석
CGV,CGV 건대입구,5관 4층,30일,119분,20231016,19:40,173석
CGV,CGV 건대입구,5관 4층,30일,119분,20231016,22:05,177석
CGV,CGV 건대입구,3관 4층,화사한그녀,121분,20231016,14:35,146석
CGV,CGV 건대입구,3관 4층,화사한그녀,121분,20231016,17:05,145석
CGV,CGV 건대입구,3관 4층,화사한그녀,121분,20231016,19:35,147석
CGV,CGV 건대입구,3관 4층,화사한그녀,121분,20231016,22:05,147석
CGV,CGV 건대입구,4관 4층,화란,124분,20231016,14:30,123석
CGV,CGV 건대입구,4관 4층,화란,124분,20231016,17:00,123석
CGV,CGV 건대입구,4관 4층,화란,124분,20231016,19:30,120석
CGV,CGV 건대입구,4관 4층,화란,124분,20231016,22:00,123석
CGV,CGV 건대입구,2관 3층,천박사퇴마연구소-설경의비밀,98분,20231016,16:00,143석
CGV,CGV 건대입구,2관 3층,천박사퇴마연구소-설경의비밀,98분,20231016,20:10,149석
CGV,CGV 건대입구,2관 3층,1947보스톤,108분,20231016,13:40,145석
CGV,CGV 건대입구,1관 3층,사나-저주의아이,102분,20231016,16:30,134석
CGV,CGV 건대입구,1관 3층,사나-저주의아이,102분,20231016,21:00,134석
CGV,CGV 건대입구,1관 3층,더넌2,110분,20231016,18:40,136석
CGV,CGV 건대입구,1관 3층,잠,94분,20231016,14:25,135석
CGV,CGV 건대입구,2관 3층,잠,94분,20231016,18:05,145석
CGV,CGV 건대입구,2관 3층,잠,94분,20231016,22:15,145석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231016,13:30,169석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231016,16:00,174석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231016,18:30,169석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231016,21:00,174석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",30일,119분,20231016,14:45,128석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",30일,119분,20231016,17:15,130석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",30일,119분,20231016,19:45,132석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",30일,119분,20231016,22:15,132석
CGV,CGV 구로,5관 8층 (Laser),화사한그녀,121분,20231016,13:20,156석
CGV,CGV 구로,5관 8층 (Laser),화사한그녀,121분,20231016,15:50,162석
CGV,CGV 구로,5관 8층 (Laser),화사한그녀,121분,20231016,18:20,159석
CGV,CGV 구로,5관 8층 (Laser),화사한그녀,121분,20231016,20:50,153석
CGV,CGV 구로,10관 8층 (Laser),화사한그녀,121분,20231016,19:35,120석
CGV,CGV 구로,1관 6층 (Laser),화란,124분,20231016,13:00,161석
CGV,CGV 구로,1관 6층 (Laser),화란,124분,20231016,15:30,161석
CGV,CGV 구로,1관 6층 (Laser),화란,124분,20231016,18:00,159석
CGV,CGV 구로,1관 6층 (Laser),화란,124분,20231016,20:30,162석
CGV,CGV 구로,1관 6층 (Laser),화란,124분,20231016,23:00,161석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",화란,124분,20231016,14:10,132석
CGV,CGV 구로,2관 6층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,14:50,158석
CGV,CGV 구로,2관 6층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,16:55,161석
CGV,CGV 구로,2관 6층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,19:00,159석
CGV,CGV 구로,2관 6층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,21:05,162석
CGV,CGV 구로,9관 8층,1947보스톤,108분,20231016,15:40,126석
CGV,CGV 구로,9관 8층,1947보스톤,108분,20231016,20:05,126석
CGV,CGV 구로,9관 8층,사나-저주의아이,102분,20231016,13:25,129석
CGV,CGV 구로,9관 8층,사나-저주의아이,102분,20231016,17:55,123석
CGV,CGV 구로,9관 8층,사나-저주의아이,102분,20231016,22:30,129석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",거미집,132분,20231016,16:40,132석
CGV,CGV 구로,10관 8층 (Laser),크리에이터,133분,20231016,16:15,120석
CGV,CGV 구로,10관 8층 (Laser),크리에이터,133분,20231016,22:00,120석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",더넌2,110분,20231016,19:20,130석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",더넌2,110분,20231016,21:40,132석
CGV,CGV 구로,10관 8층 (Laser),퍼피구조대-더마이티무비,93분,20231016,14:15,120석
CGV,CGV 대학로,1관 B3층,30일,119분,20231016,14:10,152석
CGV,CGV 대학로,1관 B3층,30일,119분,20231016,16:40,149석
CGV,CGV 대학로,1관 B3층,30일,119분,20231016,19:10,151석
CGV,CGV 대학로,1관 B3층,30일,119분,20231016,21:40,155석
CGV,CGV 대학로,3관 B2층,30일,119분,20231016,15:05,148석
CGV,CGV 대학로,3관 B2층,30일,119분,20231016,17:30,155석
CGV,CGV 대학로,4관 B2층,화사한그녀,121분,20231016,22:00,76석
CGV,CGV 대학로,7관 3층,화사한그녀,121분,20231016,13:30,132석
CGV,CGV 대학로,7관 3층,화사한그녀,121분,20231016,16:00,133석
CGV,CGV 대학로,7관 3층,화사한그녀,121분,20231016,18:30,132석
CGV,CGV 대학로,7관 3층,화사한그녀,121분,20231016,21:00,133석
CGV,CGV 대학로,4관 B2층,화란,124분,20231016,15:00,76석
CGV,CGV 대학로,6관 2층,화란,124분,20231016,13:50,133석
CGV,CGV 대학로,6관 2층,화란,124분,20231016,16:20,133석
CGV,CGV 대학로,6관 2층,화란,124분,20231016,18:50,133석
CGV,CGV 대학로,6관 2층,화란,124분,20231016,21:20,133석
CGV,CGV 대학로,3관 B2층,천박사퇴마연구소-설경의비밀,98분,20231016,19:55,152석
CGV,CGV 대학로,3관 B2층,천박사퇴마연구소-설경의비밀,98분,20231016,22:00,155석
CGV,CGV 대학로,4관 B2층,천박사퇴마연구소-설경의비밀,98분,20231016,17:30,76석
CGV,CGV 대학로,5관 B1층,1947보스톤,108분,20231016,14:30,75석
CGV,CGV 대학로,5관 B1층,1947보스톤,108분,20231016,17:00,75석
CGV,CGV 대학로,2관 B3층,사나-저주의아이,102분,20231016,16:40,72석
CGV,CGV 대학로,2관 B3층,사나-저주의아이,102분,20231016,22:20,74석
CGV,CGV 대학로,2관 B3층,만강홍-사라진밀서,158분,20231016,19:10,67석
CGV,CGV 대학로,5관 B1층,거미집,132분,20231016,19:30,71석
CGV,CGV 대학로,8관 4층 (컴포트석),크리에이터,133분,20231016,18:00,115석
CGV,CGV 대학로,8관 4층 (컴포트석),더넌2,110분,20231016,15:40,113석
CGV,CGV 대학로,8관 4층 (컴포트석),오펜하이머,180분,20231016,20:40,116석
CGV,CGV 대학로,4관 B2층,잠,94분,20231016,19:50,73석
CGV,CGV 대학로,2관 B3층,엘리멘탈,109분,20231016,14:10,69석
CGV,CGV 동대문,1관 10층,30일,119분,20231016,15:00,119석
CGV,CGV 동대문,1관 10층,30일,119분,20231016,17:50,122석
CGV,CGV 동대문,1관 10층,30일,119분,20231016,20:20,120석
CGV,CGV 동대문,5관 10층,30일,119분,20231016,13:30,118석
CGV,CGV 동대문,5관 10층,30일,119분,20231016,16:00,122석
CGV,CGV 동대문,5관 10층,30일,119분,20231016,18:40,122석
CGV,CGV 동대문,5관 10층,30일,119분,20231016,21:20,122석
CGV,CGV 동대문,3관 10층,화사한그녀,121분,20231016,15:00,67석
CGV,CGV 동대문,4관 10층,화사한그녀,121분,20231016,16:35,115석
CGV,CGV 동대문,4관 10층,화사한그녀,121분,20231016,19:05,115석
CGV,CGV 동대문,4관 10층,화사한그녀,121분,20231016,21:40,115석
CGV,CGV 동대문,3관 10층,화란,124분,20231016,17:50,61석
CGV,CGV 동대문,3관 10층,화란,124분,20231016,20:20,66석
CGV,CGV 동대문,2관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,19:35,114석
CGV,CGV 동대문,2관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,21:40,115석
CGV,CGV 동대문,4관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,14:30,112석
CGV,CGV 동대문,6관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,13:10,67석
CGV,CGV 동대문,6관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,15:20,65석
CGV,CGV 동대문,6관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,17:30,66석
CGV,CGV 동대문,2관 10층,1947보스톤,108분,20231016,14:40,115석
CGV,CGV 동대문,2관 10층,거미집,132분,20231016,16:55,110석
CGV,CGV 동대문,6관 10층,"[탭샵바]토크:와인과공간,브랜드너머",50분,20231016,20:00,23석
CGV,CGV 등촌,1관 5층 (Laser),30일,119분,20231016,15:00,159석
CGV,CGV 등촌,1관 5층 (Laser),30일,119분,20231016,17:35,161석
CGV,CGV 등촌,1관 5층 (Laser),30일,119분,20231016,20:10,159석
CGV,CGV 등촌,1관 5층 (Laser),30일,119분,20231016,22:45,161석
CGV,CGV 등촌,2관 5층 (Laser),30일,119분,20231016,18:45,122석
CGV,CGV 등촌,2관 5층 (Laser),30일,119분,20231016,21:20,127석
CGV,CGV 등촌,4관 7층 (Laser),화사한그녀,121분,20231016,15:15,161석
CGV,CGV 등촌,4관 7층 (Laser),화사한그녀,121분,20231016,17:50,161석
CGV,CGV 등촌,4관 7층 (Laser),화사한그녀,121분,20231016,20:25,161석
CGV,CGV 등촌,4관 7층 (Laser),화사한그녀,121분,20231016,23:00,162석
CGV,CGV 등촌,6관 7층 (Laser),화란,124분,20231016,13:30,144석
CGV,CGV 등촌,6관 7층 (Laser),화란,124분,20231016,16:10,144석
CGV,CGV 등촌,6관 7층 (Laser),화란,124분,20231016,18:50,143석
CGV,CGV 등촌,5관 7층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,14:40,129석
CGV,CGV 등촌,5관 7층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,20:20,118석
CGV,CGV 등촌,3관 5층 (Laser),1947보스톤,108분,20231016,13:25,146석
CGV,CGV 등촌,3관 5층 (Laser),1947보스톤,108분,20231016,18:05,142석
CGV,CGV 등촌,3관 5층 (Laser),사나-저주의아이,102분,20231016,15:45,143석
CGV,CGV 등촌,3관 5층 (Laser),사나-저주의아이,102분,20231016,20:30,141석
CGV,CGV 등촌,3관 5층 (Laser),사나-저주의아이,102분,20231016,22:50,146석
CGV,CGV 등촌,2관 5층 (Laser),만강홍-사라진밀서,158분,20231016,13:10,129석
CGV,CGV 등촌,5관 7층 (Laser),만강홍-사라진밀서,158분,20231016,16:55,133석
CGV,CGV 등촌,6관 7층 (Laser),거미집,132분,20231016,21:40,142석
CGV,CGV 등촌,5관 7층 (Laser),크리에이터,133분,20231016,22:35,133석
CGV,CGV 등촌,2관 5층 (Laser),퍼피구조대-더마이티무비,93분,20231016,16:30,126석
CGV,CGV 명동,1관 (Laser),30일,119분,20231016,18:30,123석
CGV,CGV 명동,1관 (Laser),30일,119분,20231016,21:00,125석
CGV,CGV 명동,5관,30일,119분,20231016,15:10,167석
CGV,CGV 명동,5관,30일,119분,20231016,17:40,174석
CGV,CGV 명동,5관,30일,119분,20231016,20:10,164석
CGV,CGV 명동,3관,화사한그녀,121분,20231016,14:50,127석
CGV,CGV 명동,3관,화사한그녀,121분,20231016,17:20,128석
CGV,CGV 명동,3관,화사한그녀,121분,20231016,19:50,127석
CGV,CGV 명동,4관,화란,124분,20231016,13:00,128석
CGV,CGV 명동,4관,화란,124분,20231016,15:30,124석
CGV,CGV 명동,4관,화란,124분,20231016,18:00,126석
CGV,CGV 명동,1관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,14:15,127석
CGV,CGV 명동,1관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,16:20,127석
CGV,CGV 명동,2관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,18:50,122석
CGV,CGV 명동,2관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231016,21:00,123석
CGV,CGV 명동,4관,사나-저주의아이,102분,20231016,20:30,128석
CGV,CGV 명동,2관 (Laser),거미집,132분,20231016,16:10,123석
CGV,CGV 명동,2관 (Laser),크리에이터,133분,20231016,13:30,121석
CGV,CGV 명동역 씨네라이브러리,3관 11층,30일,119분,20231016,14:30,166석
CGV,CGV 명동역 씨네라이브러리,3관 11층,30일,119분,20231016,17:00,164석
CGV,CGV 명동역 씨네라이브러리,3관 11층,30일,119분,20231016,19:30,166석
CGV,CGV 명동역 씨네라이브러리,4관 11층,화사한그녀,121분,20231016,14:30,112석
CGV,CGV 명동역 씨네라이브러리,4관 11층,화사한그녀,121분,20231016,19:30,112석
CGV,CGV 명동역 씨네라이브러리,4관 11층,화란,124분,20231016,17:00,112석
CGV,CGV 명동역 씨네라이브러리,5관 11층,천박사퇴마연구소-설경의비밀,98분,20231016,15:20,146석
CGV,CGV 명동역 씨네라이브러리,5관 11층,천박사퇴마연구소-설경의비밀,98분,20231016,20:20,147석
CGV,CGV 명동역 씨네라이브러리,5관 11층,거미집,132분,20231016,17:30,145석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,8과2분의1,140분,20231016,15:00,97석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,서칭포슈가맨,86분,20231016,15:40,109석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,서칭포슈가맨,86분,20231016,20:00,108석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,"람빅,시간과열정의맥주",67분,20231016,18:00,102석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,당나귀EO,88분,20231016,13:00,99석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,킴스비디오,88분,20231016,18:00,106석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,팟제너레이션,109분,20231016,13:10,109석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,어파이어,102분,20231016,20:00,96석
CGV,CGV 미아,2관 10층,30일,119분,20231016,13:25,79석
CGV,CGV 미아,5관 11층,30일,119분,20231016,14:40,140석
CGV,CGV 미아,5관 11층,30일,119분,20231016,17:05,142석
CGV,CGV 미아,5관 11층,30일,119분,20231016,19:30,140석
CGV,CGV 미아,5관 11층,30일,119분,20231016,22:00,142석
CGV,CGV 미아,6관 11층,30일,119분,20231016,20:30,70석
CGV,CGV 미아,1관 9층,화사한그녀,121분,20231016,15:10,111석
CGV,CGV 미아,1관 9층,화사한그녀,121분,20231016,17:40,108석
CGV,CGV 미아,1관 9층,화사한그녀,121분,20231016,20:10,112석
CGV,CGV 미아,2관 10층,화사한그녀,121분,20231016,21:00,95석
CGV,CGV 미아,4관 11층,화란,124분,20231016,14:30,115석
CGV,CGV 미아,4관 11층,화란,124분,20231016,17:00,115석
CGV,CGV 미아,4관 11층,화란,124분,20231016,19:30,115석
CGV,CGV 미아,4관 11층,화란,124분,20231016,22:00,115석
CGV,CGV 미아,3관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,14:10,83석
CGV,CGV 미아,3관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,16:30,83석
CGV,CGV 미아,3관 10층,천박사퇴마연구소-설경의비밀,98분,20231016,21:00,81석
CGV,CGV 미아,6관 11층,천박사퇴마연구소-설경의비밀,98분,20231016,18:25,72석
CGV,CGV 미아,3관 10층,1947보스톤,108분,20231016,18:45,82석
CGV,CGV 미아,6관 11층,1947보스톤,108분,20231016,13:50,71석
CGV,CGV 미아,6관 11층,1947보스톤,108분,20231016,16:10,72석
CGV,CGV 미아,2관 10층,거미집,132분,20231016,18:05,95석
CGV,CGV 미아,2관 10층,퍼피구조대-더마이티무비,93분,20231016,15:50,95석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231016,14:00,271석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231016,16:30,271석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231016,19:00,267석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231016,21:30,271석
CGV,CGV 불광,8관 13층,30일,119분,20231016,15:00,136석
CGV,CGV 불광,8관 13층,30일,119분,20231016,17:30,140석
CGV,CGV 불광,8관 13층,30일,119분,20231016,20:00,138석
CGV,CGV 불광,8관 13층,30일,119분,20231016,22:30,140석
CGV,CGV 불광,5관 13층,화사한그녀,121분,20231016,15:00,268석
CGV,CGV 불광,5관 13층,화사한그녀,121분,20231016,17:30,267석
CGV,CGV 불광,5관 13층,화사한그녀,121분,20231016,20:00,262석
CGV,CGV 불광,5관 13층,화사한그녀,121분,20231016,22:30,268석
CGV,CGV 불광,4관 11층,화란,124분,20231016,14:00,154석
CGV,CGV 불광,4관 11층,화란,124분,20231016,16:30,154석
CGV,CGV 불광,4관 11층,화란,124분,20231016,19:00,154석
CGV,CGV 불광,4관 11층,화란,124분,20231016,21:30,154석
CGV,CGV 불광,6관 13층,화란,124분,20231016,15:00,87석
CGV,CGV 불광,6관 13층,화란,124분,20231016,17:30,87석
CGV,CGV 불광,6관 13층,화란,124분,20231016,20:00,87석
CGV,CGV 불광,6관 13층,화란,124분,20231016,22:30,87석
CGV,CGV 불광,9관 13층,천박사퇴마연구소-설경의비밀,98분,20231016,14:10,200석
CGV,CGV 불광,9관 13층,천박사퇴마연구소-설경의비밀,98분,20231016,16:15,200석
CGV,CGV 불광,9관 13층,천박사퇴마연구소-설경의비밀,98분,20231016,18:20,197석
CGV,CGV 불광,9관 13층,천박사퇴마연구소-설경의비밀,98분,20231016,20:25,195석
CGV,CGV 불광,9관 13층,천박사퇴마연구소-설경의비밀,98분,20231016,22:30,199석
CGV,CGV 불광,7관 13층,1947보스톤,108분,20231016,14:30,156석
CGV,CGV 불광,7관 13층,1947보스톤,108분,20231016,19:55,164석
CGV,CGV 불광,7관 13층,1947보스톤,108분,20231016,22:10,162석
CGV,CGV 불광,2관 11층,사나-저주의아이,102분,20231016,19:50,82석
CGV,CGV 불광,3관 11층,사나-저주의아이,102분,20231016,14:20,160석
CGV,CGV 불광,3관 11층,사나-저주의아이,102분,20231016,16:30,164석
CGV,CGV 불광,7관 13층,만강홍-사라진밀서,158분,20231016,16:45,164석
CGV,CGV 불광,2관 11층,거미집,132분,20231016,14:50,84석
CGV,CGV 불광,3관 11층,크리에이터,133분,20231016,18:40,162석
CGV,CGV 불광,2관 11층,더넌2,110분,20231016,17:30,81석
CGV,CGV 불광,3관 11층,더넌2,110분,20231016,21:20,164석
CGV,CGV 상봉,1관,30일,119분,20231016,13:40,241석
CGV,CGV 상봉,1관,30일,119분,20231016,16:10,250석
CGV,CGV 상봉,1관,30일,119분,20231016,18:40,307석
CGV,CGV 상봉,1관,30일,119분,20231016,21:10,308석
CGV,CGV 상봉,7관,30일,119분,20231016,17:10,113석
CGV,CGV 상봉,7관,30일,119분,20231016,19:40,110석
CGV,CGV 상봉,7관,30일,119분,20231016,22:10,113석
CGV,CGV 상봉,3관,화사한그녀,121분,20231016,13:50,77석
CGV,CGV 상봉,3관,화사한그녀,121분,20231016,18:50,79석
CGV,CGV 상봉,6관,화사한그녀,121분,20231016,14:50,206석
CGV,CGV 상봉,6관,화사한그녀,121분,20231016,17:20,206석
CGV,CGV 상봉,6관,화사한그녀,121분,20231016,19:50,207석
CGV,CGV 상봉,6관,화사한그녀,121분,20231016,22:20,208석
CGV,CGV 상봉,4관,화란,124분,20231016,14:20,124석
CGV,CGV 상봉,4관,화란,124분,20231016,16:50,123석
CGV,CGV 상봉,4관,화란,124분,20231016,19:20,123석
CGV,CGV 상봉,4관,화란,124분,20231016,21:50,125석
CGV,CGV 상봉,3관,천박사퇴마연구소-설경의비밀,98분,20231016,21:20,76석
CGV,CGV 상봉,5관,천박사퇴마연구소-설경의비밀,98분,20231016,18:00,165석
CGV,CGV 상봉,7관,천박사퇴마연구소-설경의비밀,98분,20231016,15:00,106석
CGV,CGV 상봉,3관,1947보스톤,108분,20231016,16:20,81석
CGV,CGV 상봉,5관,사나-저주의아이,102분,20231016,15:30,166석
CGV,CGV 상봉,5관,사나-저주의아이,102분,20231016,20:10,164석
CGV,CGV 상봉,5관,사나-저주의아이,102분,20231016,22:20,165석
CGV,CGV 상봉,5관,퍼피구조대-더마이티무비,93분,20231016,13:30,162석
CGV,CGV 성신여대입구,5관 12층 (Laser),30일,119분,20231016,15:00,184석
CGV,CGV 성신여대입구,5관 12층 (Laser),30일,119분,20231016,17:25,188석
CGV,CGV 성신여대입구,5관 12층 (Laser),30일,119분,20231016,19:50,181석
CGV,CGV 성신여대입구,5관 12층 (Laser),30일,119분,20231016,22:20,189석
CGV,CGV 성신여대입구,3관 11층 (리클라이너),30일,119분,20231016,16:10,122석
CGV,CGV 성신여대입구,3관 11층 (리클라이너),30일,119분,20231016,18:35,126석
CGV,CGV 성신여대입구,3관 11층 (리클라이너),30일,119분,20231016,21:00,131석
CGV,CGV 성신여대입구,1관 10층 (Laser),화사한그녀,121분,20231016,15:40,191석
CGV,CGV 성신여대입구,1관 10층 (Laser),화사한그녀,121분,20231016,18:10,187석
CGV,CGV 성신여대입구,1관 10층 (Laser),화사한그녀,121분,20231016,20:40,191석
CGV,CGV 성신여대입구,1관 10층 (Laser),화란,124분,20231016,13:10,192석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),화란,124분,20231016,21:20,82석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),천박사퇴마연구소-설경의비밀,98분,20231016,14:40,83석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),천박사퇴마연구소-설경의비밀,98분,20231016,16:50,83석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),천박사퇴마연구소-설경의비밀,98분,20231016,19:05,83석
