brand,theatername,theaternum,movietitle,movieruntime,moviedate,moviestarttime,theaterseatcnt
CGV,CGV 강변,3관 (Laser),엑소시스트-믿는자,111분,20231020,20:30,204석
CGV,CGV 강변,"8관 (컴포트석, Laser)",화란,124분,20231020,14:45,80석
CGV,CGV 강변,"8관 (컴포트석, Laser)",화란,124분,20231020,20:00,75석
CGV,CGV 강변,7관 (Laser),블루자이언트,119분,20231020,14:40,136석
CGV,CGV 강변,7관 (Laser),블루자이언트,119분,20231020,19:40,128석
CGV,CGV 강변,7관 (Laser),블루자이언트,119분,20231020,22:10,135석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231020,13:30,48석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231020,16:10,46석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231020,18:50,48석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231020,21:30,48석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231020,14:35,207석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231020,17:00,211석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231020,19:25,202석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231020,21:50,211석
CGV,CGV 강변,3관 (Laser),30일,119분,20231020,13:15,205석
CGV,CGV 강변,3관 (Laser),30일,119분,20231020,15:40,209석
CGV,CGV 강변,3관 (Laser),30일,119분,20231020,18:05,211석
CGV,CGV 강변,9관 (Laser),화사한그녀,121분,20231020,16:50,156석
CGV,CGV 강변,9관 (Laser),화사한그녀,121분,20231020,19:20,156석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),믿을수있는사람,94분,20231020,13:50,61석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),믿을수있는사람,94분,20231020,17:50,62석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),믿을수있는사람,94분,20231020,22:00,70석
CGV,CGV 강변,9관 (Laser),사나-저주의아이,102분,20231020,21:55,143석
CGV,CGV 강변,"5관 (컴포트석, Laser)",팀버튼의크리스마스악몽,77분,20231020,14:00,74석
CGV,CGV 강변,7관 (Laser),팀버튼의크리스마스악몽,77분,20231020,17:10,130석
CGV,CGV 강변,"8관 (컴포트석, Laser)",팀버튼의크리스마스악몽,77분,20231020,22:30,77석
CGV,CGV 강변,10관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231020,15:20,177석
CGV,CGV 강변,10관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231020,20:05,174석
CGV,CGV 강변,10관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231020,22:05,176석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),우리의하루,84분,20231020,20:00,71석
CGV,CGV 강변,10관 (Laser),1947보스톤,108분,20231020,13:05,178석
CGV,CGV 강변,10관 (Laser),1947보스톤,108분,20231020,17:30,178석
CGV,CGV 강변,"8관 (컴포트석, Laser)",크리에이터,133분,20231020,17:20,78석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),프리철수리,86분,20231020,15:50,71석
CGV,CGV 건대입구,3관 4층,익스펜더블4,103분,20231020,12:30,146석
CGV,CGV 건대입구,3관 4층,익스펜더블4,103분,20231020,14:40,144석
CGV,CGV 건대입구,3관 4층,익스펜더블4,103분,20231020,19:10,146석
CGV,CGV 건대입구,1관 3층,엑소시스트-믿는자,111분,20231020,15:30,128석
CGV,CGV 건대입구,1관 3층,엑소시스트-믿는자,111분,20231020,20:10,136석
CGV,CGV 건대입구,1관 3층,엑소시스트-믿는자,111분,20231020,22:30,134석
CGV,CGV 건대입구,4관 4층,화란,124분,20231020,12:15,123석
CGV,CGV 건대입구,4관 4층,화란,124분,20231020,21:55,123석
CGV,CGV 건대입구,2관 3층,블루자이언트,119분,20231020,18:30,146석
CGV,CGV 건대입구,4관 4층,블루자이언트,119분,20231020,14:45,122석
CGV,CGV 건대입구,2관 3층,30일,119분,20231020,16:00,147석
CGV,CGV 건대입구,2관 3층,30일,119분,20231020,21:00,141석
CGV,CGV 건대입구,5관 4층,30일,119분,20231020,12:25,176석
CGV,CGV 건대입구,5관 4층,30일,119분,20231020,14:50,170석
CGV,CGV 건대입구,5관 4층,30일,119분,20231020,17:15,167석
CGV,CGV 건대입구,5관 4층,30일,119분,20231020,19:40,166석
CGV,CGV 건대입구,5관 4층,30일,119분,20231020,22:05,179석
CGV,CGV 건대입구,2관 3층,화사한그녀,121분,20231020,13:30,50석
CGV,CGV 건대입구,4관 4층,화사한그녀,121분,20231020,19:25,119석
CGV,CGV 건대입구,3관 4층,사나-저주의아이,102분,20231020,16:50,132석
CGV,CGV 건대입구,3관 4층,사나-저주의아이,102분,20231020,21:30,139석
CGV,CGV 건대입구,4관 4층,천박사퇴마연구소-설경의비밀,98분,20231020,17:20,113석
CGV,CGV 건대입구,1관 3층,더넌2,110분,20231020,13:10,131석
CGV,CGV 건대입구,1관 3층,더넌2,110분,20231020,17:50,130석
CGV,CGV 구로,2관 6층 (Laser),플라워킬링문,205분,20231020,13:25,131석
CGV,CGV 구로,2관 6층 (Laser),플라워킬링문,205분,20231020,17:20,146석
CGV,CGV 구로,2관 6층 (Laser),플라워킬링문,205분,20231020,21:15,153석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231020,15:30,166석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231020,17:45,169석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231020,20:10,171석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231020,22:30,171석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231020,12:55,117석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231020,15:10,115석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231020,17:25,119석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231020,19:40,113석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231020,21:55,120석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231020,13:20,162석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231020,15:40,157석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231020,18:00,162석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231020,20:20,160석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231020,22:40,162석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",화란,124분,20231020,19:45,129석
CGV,CGV 구로,9관 8층,블루자이언트,119분,20231020,13:30,129석
CGV,CGV 구로,9관 8층,블루자이언트,119분,20231020,16:00,125석
CGV,CGV 구로,9관 8층,블루자이언트,119분,20231020,21:00,126석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231020,13:00,165석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231020,15:25,171석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231020,17:50,163석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231020,20:15,169석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231020,22:45,169석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",30일,119분,20231020,19:00,128석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",30일,119분,20231020,21:30,132석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",화사한그녀,121분,20231020,16:15,131석
CGV,CGV 구로,9관 8층,화사한그녀,121분,20231020,18:30,129석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",믿을수있는사람,94분,20231020,15:55,128석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",사나-저주의아이,102분,20231020,22:20,86석
CGV,CGV 구로,9관 8층,사나-저주의아이,102분,20231020,23:30,129석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",팀버튼의크리스마스악몽,77분,20231020,14:10,123석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",팀버튼의크리스마스악몽,77분,20231020,17:55,128석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",1947보스톤,108분,20231020,14:00,131석
CGV,CGV 대학로,4관 B2층,플라워킬링문,205분,20231020,15:10,62석
CGV,CGV 대학로,4관 B2층,플라워킬링문,205분,20231020,19:00,62석
CGV,CGV 대학로,2관 B3층,익스펜더블4,103분,20231020,22:00,74석
CGV,CGV 대학로,7관 3층,익스펜더블4,103분,20231020,12:30,132석
CGV,CGV 대학로,8관 4층 (컴포트석),익스펜더블4,103분,20231020,15:35,116석
CGV,CGV 대학로,7관 3층,엑소시스트-믿는자,111분,20231020,14:50,133석
CGV,CGV 대학로,7관 3층,엑소시스트-믿는자,111분,20231020,17:20,123석
CGV,CGV 대학로,7관 3층,엑소시스트-믿는자,111분,20231020,19:50,133석
CGV,CGV 대학로,7관 3층,엑소시스트-믿는자,111분,20231020,22:20,132석
CGV,CGV 대학로,8관 4층 (컴포트석),엑소시스트-믿는자,111분,20231020,13:10,34석
CGV,CGV 대학로,2관 B3층,화란,124분,20231020,17:00,74석
CGV,CGV 대학로,6관 2층,블루자이언트,119분,20231020,16:40,130석
CGV,CGV 대학로,6관 2층,블루자이언트,119분,20231020,19:10,132석
CGV,CGV 대학로,6관 2층,블루자이언트,119분,20231020,21:40,133석
CGV,CGV 대학로,1관 B3층,30일,119분,20231020,14:30,147석
CGV,CGV 대학로,1관 B3층,30일,119분,20231020,17:00,155석
CGV,CGV 대학로,1관 B3층,30일,119분,20231020,19:30,145석
CGV,CGV 대학로,1관 B3층,30일,119분,20231020,22:00,155석
CGV,CGV 대학로,3관 B2층,30일,119분,20231020,13:30,147석
CGV,CGV 대학로,3관 B2층,30일,119분,20231020,15:55,149석
CGV,CGV 대학로,3관 B2층,30일,109분,20231020,18:20,150석
CGV,CGV 대학로,3관 B2층,30일,119분,20231020,21:00,151석
CGV,CGV 대학로,2관 B3층,화사한그녀,121분,20231020,14:30,70석
CGV,CGV 대학로,2관 B3층,화사한그녀,121분,20231020,19:30,74석
CGV,CGV 대학로,5관 B1층,천박사퇴마연구소-설경의비밀,98분,20231020,13:50,72석
CGV,CGV 대학로,8관 4층 (컴포트석),더넌2,110분,20231020,17:50,113석
CGV,CGV 대학로,5관 B1층,프리철수리,86분,20231020,16:20,72석
CGV,CGV 대학로,5관 B1층,프리철수리,86분,20231020,18:40,66석
CGV,CGV 대학로,8관 4층 (컴포트석),오펜하이머,180분,20231020,20:10,114석
CGV,CGV 대학로,5관 B1층,잠,94분,20231020,20:40,67석
CGV,CGV 대학로,6관 2층,엘리멘탈,109분,20231020,14:10,123석
CGV,CGV 동대문,5관 10층,플라워킬링문,205분,20231020,15:20,115석
CGV,CGV 동대문,5관 10층,플라워킬링문,205분,20231020,19:20,112석
CGV,CGV 동대문,3관 10층,익스펜더블4,103분,20231020,17:40,64석
CGV,CGV 동대문,3관 10층,익스펜더블4,103분,20231020,20:00,65석
CGV,CGV 동대문,5관 10층,익스펜더블4,103분,20231020,13:00,122석
CGV,CGV 동대문,4관 10층,엑소시스트-믿는자,111분,20231020,17:10,113석
CGV,CGV 동대문,4관 10층,엑소시스트-믿는자,111분,20231020,19:30,112석
CGV,CGV 동대문,4관 10층,엑소시스트-믿는자,111분,20231020,21:50,115석
CGV,CGV 동대문,6관 10층,화란,124분,20231020,16:00,66석
CGV,CGV 동대문,3관 10층,블루자이언트,119분,20231020,12:30,67석
CGV,CGV 동대문,3관 10층,블루자이언트,119분,20231020,15:00,66석
CGV,CGV 동대문,1관 10층,30일,119분,20231020,12:30,122석
CGV,CGV 동대문,1관 10층,30일,119분,20231020,15:00,120석
CGV,CGV 동대문,1관 10층,30일,119분,20231020,17:40,118석
CGV,CGV 동대문,1관 10층,30일,119분,20231020,20:10,114석
CGV,CGV 동대문,6관 10층,30일,119분,20231020,13:30,66석
CGV,CGV 동대문,6관 10층,30일,119분,20231020,18:30,63석
CGV,CGV 동대문,6관 10층,30일,119분,20231020,21:00,65석
CGV,CGV 동대문,4관 10층,마브카-숲의노래,100분,20231020,12:40,106석
CGV,CGV 동대문,2관 10층,화사한그녀,121분,20231020,16:30,113석
CGV,CGV 동대문,2관 10층,화사한그녀,121분,20231020,21:20,113석
CGV,CGV 동대문,2관 10층,천박사퇴마연구소-설경의비밀,98분,20231020,14:20,115석
CGV,CGV 동대문,2관 10층,천박사퇴마연구소-설경의비밀,98분,20231020,19:00,113석
CGV,CGV 동대문,4관 10층,1947보스톤,108분,20231020,14:50,115석
CGV,CGV 등촌,2관 5층 (Laser),플라워킬링문,205분,20231020,19:20,109석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231020,12:25,149석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231020,14:50,153석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231020,17:15,153석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231020,19:40,153석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231020,22:05,156석
CGV,CGV 등촌,1관 5층 (Laser),익스펜더블4,103분,20231020,15:25,159석
CGV,CGV 등촌,1관 5층 (Laser),익스펜더블4,103분,20231020,20:15,150석
CGV,CGV 등촌,1관 5층 (Laser),엑소시스트-믿는자,111분,20231020,13:00,137석
CGV,CGV 등촌,1관 5층 (Laser),엑소시스트-믿는자,111분,20231020,17:45,159석
CGV,CGV 등촌,1관 5층 (Laser),엑소시스트-믿는자,111분,20231020,22:35,159석
CGV,CGV 등촌,5관 7층 (Laser),화란,124분,20231020,13:25,131석
CGV,CGV 등촌,5관 7층 (Laser),화란,124분,20231020,18:40,131석
CGV,CGV 등촌,5관 7층 (Laser),화란,124분,20231020,24:00,132석
CGV,CGV 등촌,2관 5층 (Laser),블루자이언트,119분,20231020,16:45,129석
CGV,CGV 등촌,3관 5층 (Laser),블루자이언트,119분,20231020,12:35,144석
CGV,CGV 등촌,3관 5층 (Laser),블루자이언트,119분,20231020,19:50,145석
CGV,CGV 등촌,3관 5층 (Laser),블루자이언트,119분,20231020,22:25,142석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231020,13:10,144석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231020,15:45,156석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231020,18:20,158석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231020,20:55,149석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231020,23:30,160석
CGV,CGV 등촌,3관 5층 (Laser),마브카-숲의노래,100분,20231020,15:10,145석
CGV,CGV 등촌,5관 7층 (Laser),화사한그녀,121분,20231020,16:05,133석
CGV,CGV 등촌,5관 7층 (Laser),화사한그녀,121분,20231020,21:20,129석
CGV,CGV 등촌,2관 5층 (Laser),사나-저주의아이,102분,20231020,14:25,129석
CGV,CGV 등촌,2관 5층 (Laser),사나-저주의아이,102분,20231020,23:20,127석
CGV,CGV 등촌,3관 5층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231020,17:25,142석
CGV,CGV 명동,3관,플라워킬링문,205분,20231020,13:10,121석
CGV,CGV 명동,3관,플라워킬링문,205분,20231020,19:35,119석
CGV,CGV 명동,4관,익스펜더블4,103분,20231020,14:20,127석
CGV,CGV 명동,4관,익스펜더블4,103분,20231020,16:30,127석
CGV,CGV 명동,4관,익스펜더블4,103분,20231020,18:40,126석
CGV,CGV 명동,4관,익스펜더블4,103분,20231020,21:00,128석
CGV,CGV 명동,1관 (Laser),엑소시스트-믿는자,111분,20231020,16:50,123석
CGV,CGV 명동,1관 (Laser),엑소시스트-믿는자,111분,20231020,21:20,127석
CGV,CGV 명동,3관,화란,124분,20231020,17:00,128석
CGV,CGV 명동,2관 (Laser),블루자이언트,119분,20231020,15:50,123석
CGV,CGV 명동,2관 (Laser),블루자이언트,119분,20231020,18:15,123석
CGV,CGV 명동,5관,30일,119분,20231020,12:40,174석
CGV,CGV 명동,5관,30일,119분,20231020,15:10,172석
CGV,CGV 명동,5관,30일,119분,20231020,17:40,168석
CGV,CGV 명동,5관,30일,119분,20231020,20:10,166석
CGV,CGV 명동,2관 (Laser),사나-저주의아이,102분,20231020,20:40,113석
CGV,CGV 명동,1관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231020,12:30,127석
CGV,CGV 명동,1관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231020,14:40,124석
CGV,CGV 명동,1관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231020,19:10,123석
CGV,CGV 명동,2관 (Laser),1947보스톤,108분,20231020,13:30,120석
CGV,CGV 명동역 씨네라이브러리,4관 11층,플라워킬링문,205분,20231020,16:20,104석
CGV,CGV 명동역 씨네라이브러리,5관 11층,익스펜더블4,103분,20231020,14:10,147석
CGV,CGV 명동역 씨네라이브러리,5관 11층,익스펜더블4,103분,20231020,20:30,147석
CGV,CGV 명동역 씨네라이브러리,4관 11층,화란,124분,20231020,20:10,112석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,블루자이언트,119분,20231020,17:00,105석
CGV,CGV 명동역 씨네라이브러리,4관 11층,블루자이언트,119분,20231020,13:50,109석
CGV,CGV 명동역 씨네라이브러리,3관 11층,30일,119분,20231020,13:30,163석
CGV,CGV 명동역 씨네라이브러리,3관 11층,30일,119분,20231020,16:10,166석
CGV,CGV 명동역 씨네라이브러리,3관 11층,30일,119분,20231020,18:50,159석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,믿을수있는사람,94분,20231020,12:30,111석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,믿을수있는사람,94분,20231020,19:20,91석
CGV,CGV 명동역 씨네라이브러리,5관 11층,팀버튼의크리스마스악몽,77분,20231020,16:40,139석
CGV,CGV 명동역 씨네라이브러리,5관 11층,팀버튼의크리스마스악몽,77분,20231020,18:30,129석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,우리의하루,84분,20231020,17:00,109석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,프리철수리,86분,20231020,14:50,108석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,"람빅,시간과열정의맥주",67분,20231020,15:00,87석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,여덟개의산,147분,20231020,19:30,81석
CGV,CGV 명동역 씨네라이브러리,씨네 라이브러리,"[강연&amp;북토크]스페인,너는자유다-손미나작가",70분,20231020,19:00,56석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,킴스비디오,88분,20231020,12:50,99석
CGV,CGV 미아,2관 10층,익스펜더블4,103분,20231020,15:00,94석
CGV,CGV 미아,3관 10층,익스펜더블4,103분,20231020,20:10,81석
CGV,CGV 미아,3관 10층,익스펜더블4,103분,20231020,22:20,81석
CGV,CGV 미아,6관 11층,익스펜더블4,103분,20231020,18:10,72석
CGV,CGV 미아,4관 11층,엑소시스트-믿는자,111분,20231020,14:40,113석
CGV,CGV 미아,4관 11층,엑소시스트-믿는자,111분,20231020,17:00,115석
CGV,CGV 미아,4관 11층,엑소시스트-믿는자,111분,20231020,19:20,115석
CGV,CGV 미아,4관 11층,엑소시스트-믿는자,111분,20231020,21:40,112석
CGV,CGV 미아,3관 10층,블루자이언트,119분,20231020,12:55,79석
CGV,CGV 미아,3관 10층,블루자이언트,119분,20231020,15:20,80석
CGV,CGV 미아,3관 10층,블루자이언트,119분,20231020,17:45,80석
CGV,CGV 미아,1관 9층,30일,119분,20231020,13:20,109석
CGV,CGV 미아,1관 9층,30일,119분,20231020,16:05,107석
CGV,CGV 미아,1관 9층,30일,119분,20231020,18:30,108석
CGV,CGV 미아,1관 9층,30일,119분,20231020,21:00,108석
CGV,CGV 미아,5관 11층,30일,119분,20231020,14:30,142석
CGV,CGV 미아,5관 11층,30일,119분,20231020,17:00,144석
CGV,CGV 미아,5관 11층,30일,119분,20231020,19:30,139석
CGV,CGV 미아,5관 11층,30일,119분,20231020,22:00,141석
CGV,CGV 미아,6관 11층,퍼피구조대-더마이티무비,93분,20231020,13:40,70석
CGV,CGV 미아,2관 10층,마브카-숲의노래,100분,20231020,12:50,95석
CGV,CGV 미아,2관 10층,화사한그녀,121분,20231020,19:50,90석
CGV,CGV 미아,2관 10층,화사한그녀,121분,20231020,22:20,95석
CGV,CGV 미아,6관 11층,천박사퇴마연구소-설경의비밀,98분,20231020,20:30,69석
CGV,CGV 미아,2관 10층,1947보스톤,108분,20231020,17:20,72석
CGV,CGV 미아,6관 11층,1947보스톤,108분,20231020,15:45,70석
CGV,CGV 불광,2관 11층,플라워킬링문,205분,20231020,13:55,79석
CGV,CGV 불광,2관 11층,플라워킬링문,205분,20231020,17:50,85석
CGV,CGV 불광,2관 11층,플라워킬링문,205분,20231020,21:45,84석
CGV,CGV 불광,7관 13층,익스펜더블4,103분,20231020,13:10,161석
CGV,CGV 불광,7관 13층,익스펜더블4,103분,20231020,15:20,162석
CGV,CGV 불광,7관 13층,익스펜더블4,103분,20231020,17:30,162석
CGV,CGV 불광,7관 13층,익스펜더블4,103분,20231020,19:40,155석
CGV,CGV 불광,7관 13층,익스펜더블4,103분,20231020,21:50,164석
CGV,CGV 불광,3관 11층,엑소시스트-믿는자,111분,20231020,12:20,164석
CGV,CGV 불광,3관 11층,엑소시스트-믿는자,111분,20231020,17:00,161석
CGV,CGV 불광,3관 11층,엑소시스트-믿는자,111분,20231020,19:20,158석
CGV,CGV 불광,3관 11층,엑소시스트-믿는자,111분,20231020,21:40,159석
CGV,CGV 불광,5관 13층,화란,124분,20231020,13:00,268석
CGV,CGV 불광,5관 13층,화란,124분,20231020,18:00,266석
CGV,CGV 불광,6관 13층,화란,124분,20231020,23:05,87석
CGV,CGV 불광,4관 11층,블루자이언트,119분,20231020,12:25,154석
CGV,CGV 불광,4관 11층,블루자이언트,119분,20231020,14:50,154석
CGV,CGV 불광,4관 11층,블루자이언트,119분,20231020,17:15,154석
CGV,CGV 불광,4관 11층,블루자이언트,119분,20231020,19:40,154석
CGV,CGV 불광,4관 11층,블루자이언트,119분,20231020,22:05,154석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231020,12:25,269석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231020,14:50,258석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231020,17:15,268석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231020,19:40,259석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231020,22:05,271석
CGV,CGV 불광,5관 13층,30일,119분,20231020,23:00,267석
CGV,CGV 불광,6관 13층,30일,119분,20231020,13:25,83석
CGV,CGV 불광,6관 13층,30일,119분,20231020,15:50,85석
CGV,CGV 불광,6관 13층,30일,119분,20231020,18:15,87석
CGV,CGV 불광,6관 13층,30일,119분,20231020,20:40,85석
CGV,CGV 불광,9관 13층,마브카-숲의노래,100분,20231020,13:10,200석
CGV,CGV 불광,5관 13층,화사한그녀,121분,20231020,15:30,269석
CGV,CGV 불광,5관 13층,화사한그녀,121분,20231020,20:30,265석
CGV,CGV 불광,8관 13층,믿을수있는사람,94분,20231020,13:40,134석
CGV,CGV 불광,8관 13층,믿을수있는사람,94분,20231020,17:50,131석
CGV,CGV 불광,8관 13층,사나-저주의아이,102분,20231020,15:40,129석
CGV,CGV 불광,8관 13층,사나-저주의아이,102분,20231020,22:30,134석
