brand,theatername,theaternum,movietitle,movieruntime,moviedate,moviestarttime,theaterseatcnt
CGV,CGV 강남,1관 6층,크리에이터,133분,20231019,17:45,149석
CGV,CGV 강남,6관 10층 (Laser),크리에이터,133분,20231019,22:40,119석
CGV,CGV 강남,2관[LCK관] 6층 (Laser),더퍼스트슬램덩크,124분,20231019,16:20,104석
CGV,CGV 강변,6관 (Laser),익스펜더블4,103분,20231019,17:00,142석
CGV,CGV 강변,6관 (Laser),익스펜더블4,103분,20231019,19:10,134석
CGV,CGV 강변,6관 (Laser),익스펜더블4,103분,20231019,21:25,143석
CGV,CGV 강변,9관 (Laser),화란,124분,20231019,16:50,156석
CGV,CGV 강변,9관 (Laser),화란,124분,20231019,19:25,156석
CGV,CGV 강변,7관 (Laser),블루자이언트,119분,20231019,17:10,135석
CGV,CGV 강변,7관 (Laser),블루자이언트,119분,20231019,19:40,129석
CGV,CGV 강변,4DX관 (Laser),엑소시스트-믿는자,111분,20231019,16:40,108석
CGV,CGV 강변,4DX관 (Laser),엑소시스트-믿는자,111분,20231019,19:00,108석
CGV,CGV 강변,4DX관 (Laser),엑소시스트-믿는자,111분,20231019,21:20,108석
CGV,CGV 강변,3관 (Laser),엑소시스트-믿는자,111분,20231019,20:35,211석
CGV,CGV 강변,"5관 (컴포트석, Laser)",플라워킬링문,205분,20231019,15:55,55석
CGV,CGV 강변,"5관 (컴포트석, Laser)",플라워킬링문,205분,20231019,19:45,52석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231019,16:10,46석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231019,18:50,48석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231019,21:30,48석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231019,17:15,205석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231019,19:45,204석
CGV,CGV 강변,2관 [LCK관](Laser),30일,119분,20231019,22:10,211석
CGV,CGV 강변,3관 (Laser),30일,119분,20231019,18:10,205석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),믿을수있는사람,94분,20231019,19:55,59석
CGV,CGV 강변,9관 (Laser),사나-저주의아이,102분,20231019,22:00,151석
CGV,CGV 강변,"8관 (컴포트석, Laser)",화사한그녀,121분,20231019,18:55,80석
CGV,CGV 강변,7관 (Laser),팀버튼의크리스마스악몽,77분,20231019,22:10,131석
CGV,CGV 강변,"8관 (컴포트석, Laser)",팀버튼의크리스마스악몽,77분,20231019,17:05,76석
CGV,CGV 강변,10관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231019,20:00,176석
CGV,CGV 강변,10관 (Laser),천박사퇴마연구소-설경의비밀,98분,20231019,22:05,178석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),우리의하루,84분,20231019,18:00,71석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),우리의하루,84분,20231019,21:55,69석
CGV,CGV 강변,10관 (Laser),1947보스톤,108분,20231019,17:45,176석
CGV,CGV 강변,"8관 (컴포트석, Laser)",크리에이터,133분,20231019,21:35,79석
CGV,CGV 건대입구,3관 4층,익스펜더블4,103분,20231019,19:10,144석
CGV,CGV 건대입구,4관 4층,화란,124분,20231019,21:55,121석
CGV,CGV 건대입구,2관 3층,블루자이언트,119분,20231019,16:00,147석
CGV,CGV 건대입구,2관 3층,블루자이언트,119분,20231019,21:00,142석
CGV,CGV 건대입구,1관 3층,엑소시스트-믿는자,111분,20231019,20:10,136석
CGV,CGV 건대입구,1관 3층,엑소시스트-믿는자,111분,20231019,22:30,134석
CGV,CGV 건대입구,2관 3층,30일,119분,20231019,18:30,140석
CGV,CGV 건대입구,5관 4층,30일,119분,20231019,17:15,171석
CGV,CGV 건대입구,5관 4층,30일,119분,20231019,19:40,171석
CGV,CGV 건대입구,5관 4층,30일,119분,20231019,22:05,177석
CGV,CGV 건대입구,3관 4층,사나-저주의아이,102분,20231019,16:50,135석
CGV,CGV 건대입구,3관 4층,사나-저주의아이,102분,20231019,21:30,147석
CGV,CGV 건대입구,4관 4층,화사한그녀,121분,20231019,19:25,123석
CGV,CGV 건대입구,4관 4층,천박사퇴마연구소-설경의비밀,98분,20231019,17:20,123석
CGV,CGV 건대입구,1관 3층,더넌2,110분,20231019,17:50,132석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231019,17:45,171석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231019,20:10,171석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231019,22:30,171석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231019,17:25,116석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231019,19:40,113석
CGV,CGV 구로,10관 8층 (Laser),익스펜더블4,103분,20231019,21:55,118석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",화란,124분,20231019,16:15,131석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",화란,124분,20231019,19:45,127석
CGV,CGV 구로,9관 8층,블루자이언트,119분,20231019,16:00,128석
CGV,CGV 구로,9관 8층,블루자이언트,119분,20231019,18:30,128석
CGV,CGV 구로,9관 8층,블루자이언트,119분,20231019,21:00,128석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231019,18:00,158석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231019,20:20,160석
CGV,CGV 구로,5관 8층 (Laser),엑소시스트-믿는자,111분,20231019,22:40,162석
CGV,CGV 구로,2관 6층 (Laser),플라워킬링문,205분,20231019,17:20,133석
CGV,CGV 구로,2관 6층 (Laser),플라워킬링문,205분,20231019,21:15,150석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231019,17:50,170석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231019,20:15,168석
CGV,CGV 구로,6관 8층 (Laser),30일,119분,20231019,22:45,174석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",믿을수있는사람,94분,20231019,15:55,127석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",사나-저주의아이,102분,20231019,22:20,127석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",화사한그녀,121분,20231019,18:50,127석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",화사한그녀,121분,20231019,21:20,132석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",팀버튼의크리스마스악몽,77분,20231019,17:55,127석
CGV,CGV 대학로,2관 B3층,익스펜더블4,103분,20231019,22:00,73석
CGV,CGV 대학로,2관 B3층,화란,124분,20231019,19:30,74석
CGV,CGV 대학로,6관 2층,블루자이언트,119분,20231019,16:40,129석
CGV,CGV 대학로,6관 2층,블루자이언트,119분,20231019,19:10,128석
CGV,CGV 대학로,6관 2층,블루자이언트,119분,20231019,21:40,129석
CGV,CGV 대학로,7관 3층,엑소시스트-믿는자,111분,20231019,19:50,133석
CGV,CGV 대학로,7관 3층,엑소시스트-믿는자,111분,20231019,22:20,133석
CGV,CGV 대학로,4관 B2층,플라워킬링문,205분,20231019,19:00,48석
CGV,CGV 대학로,1관 B3층,30일,119분,20231019,17:00,151석
CGV,CGV 대학로,1관 B3층,30일,119분,20231019,19:30,151석
CGV,CGV 대학로,1관 B3층,30일,119분,20231019,22:00,155석
CGV,CGV 대학로,3관 B2층,30일,119분,20231019,15:55,151석
CGV,CGV 대학로,3관 B2층,30일,109분,20231019,18:20,154석
CGV,CGV 대학로,3관 B2층,30일,119분,20231019,21:00,151석
CGV,CGV 대학로,2관 B3층,화사한그녀,121분,20231019,17:00,72석
CGV,CGV 대학로,5관 B1층,천박사퇴마연구소-설경의비밀,98분,20231019,20:40,72석
CGV,CGV 대학로,7관 3층,더넌2,110분,20231019,17:20,133석
CGV,CGV 대학로,5관 B1층,프리철수리,86분,20231019,16:20,74석
CGV,CGV 대학로,5관 B1층,프리철수리,86분,20231019,18:40,72석
CGV,CGV 대학로,8관 4층 (컴포트석),오펜하이머,180분,20231019,20:10,112석
CGV,CGV 대학로,8관 4층 (컴포트석),잠,94분,20231019,17:50,109석
CGV,CGV 동대문,5관 10층,익스펜더블4,103분,20231019,17:20,119석
CGV,CGV 동대문,6관 10층,화란,124분,20231019,16:00,62석
CGV,CGV 동대문,3관 10층,블루자이언트,119분,20231019,17:40,67석
CGV,CGV 동대문,3관 10층,블루자이언트,119분,20231019,20:10,66석
CGV,CGV 동대문,4관 10층,엑소시스트-믿는자,111분,20231019,19:30,114석
CGV,CGV 동대문,4관 10층,엑소시스트-믿는자,111분,20231019,21:50,114석
CGV,CGV 동대문,5관 10층,플라워킬링문,205분,20231019,19:40,110석
CGV,CGV 동대문,1관 10층,30일,119분,20231019,17:40,112석
CGV,CGV 동대문,1관 10층,30일,119분,20231019,20:10,121석
CGV,CGV 동대문,6관 10층,30일,119분,20231019,18:30,65석
CGV,CGV 동대문,6관 10층,30일,119분,20231019,21:00,67석
CGV,CGV 동대문,2관 10층,화사한그녀,121분,20231019,21:20,115석
CGV,CGV 동대문,2관 10층,천박사퇴마연구소-설경의비밀,98분,20231019,16:50,115석
CGV,CGV 동대문,2관 10층,천박사퇴마연구소-설경의비밀,98분,20231019,19:00,109석
CGV,CGV 동대문,4관 10층,1947보스톤,108분,20231019,17:10,114석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231019,17:15,152석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231019,19:40,155석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231019,22:05,156석
CGV,CGV 등촌,1관 5층 (Laser),익스펜더블4,103분,20231019,20:35,153석
CGV,CGV 등촌,5관 7층 (Laser),화란,124분,20231019,21:30,132석
CGV,CGV 등촌,3관 5층 (Laser),블루자이언트,119분,20231019,19:50,144석
CGV,CGV 등촌,3관 5층 (Laser),블루자이언트,119분,20231019,22:25,146석
CGV,CGV 등촌,1관 5층 (Laser),엑소시스트-믿는자,111분,20231019,18:05,161석
CGV,CGV 등촌,1관 5층 (Laser),엑소시스트-믿는자,111분,20231019,22:55,161석
CGV,CGV 등촌,2관 5층 (Laser),플라워킬링문,205분,20231019,16:50,88석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231019,17:40,155석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231019,20:20,149석
CGV,CGV 등촌,4관 7층 (Laser),30일,119분,20231019,23:00,161석
CGV,CGV 등촌,5관 7층 (Laser),30일,119분,20231019,16:20,131석
CGV,CGV 등촌,2관 5층 (Laser),사나-저주의아이,102분,20231019,21:00,120석
CGV,CGV 등촌,5관 7층 (Laser),화사한그녀,121분,20231019,18:55,130석
CGV,CGV 등촌,3관 5층 (Laser),천박사퇴마연구소-설경의비밀,98분,20231019,17:25,144석
CGV,CGV 명동,1관 (Laser),익스펜더블4,103분,20231019,16:30,127석
CGV,CGV 명동,1관 (Laser),익스펜더블4,103분,20231019,18:40,123석
CGV,CGV 명동,1관 (Laser),익스펜더블4,103분,20231019,21:00,127석
CGV,CGV 명동,4관,화란,124분,20231019,17:00,124석
CGV,CGV 명동,2관 (Laser),블루자이언트,119분,20231019,17:50,123석
CGV,CGV 명동,3관,엑소시스트-믿는자,111분,20231019,16:00,129석
CGV,CGV 명동,3관,엑소시스트-믿는자,111분,20231019,18:20,125석
CGV,CGV 명동,3관,엑소시스트-믿는자,111분,20231019,20:40,120석
CGV,CGV 명동,4관,플라워킬링문,205분,20231019,19:40,102석
CGV,CGV 명동,5관,30일,119분,20231019,17:30,172석
CGV,CGV 명동,5관,30일,119분,20231019,20:00,161석
CGV,CGV 명동,2관 (Laser),사나-저주의아이,102분,20231019,20:20,113석
CGV,CGV 명동역 씨네라이브러리,5관 11층,익스펜더블4,103분,20231019,18:20,146석
CGV,CGV 명동역 씨네라이브러리,5관 11층,익스펜더블4,103분,20231019,20:30,145석
CGV,CGV 명동역 씨네라이브러리,4관 11층,화란,124분,20231019,20:00,109석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,블루자이언트,119분,20231019,17:00,104석
CGV,CGV 명동역 씨네라이브러리,4관 11층,플라워킬링문,205분,20231019,16:10,101석
CGV,CGV 명동역 씨네라이브러리,3관 11층,30일,119분,20231019,18:40,163석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,믿을수있는사람,94분,20231019,16:50,97석
CGV,CGV 명동역 씨네라이브러리,5관 11층,팀버튼의크리스마스악몽,77분,20231019,16:30,138석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,우리의하루,84분,20231019,19:00,104석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,여덟개의산,147분,20231019,19:30,82석
CGV,CGV 미아,1관 9층,익스펜더블4,103분,20231019,20:10,104석
CGV,CGV 미아,2관 10층,익스펜더블4,103분,20231019,17:30,95석
CGV,CGV 미아,2관 10층,화란,124분,20231019,19:50,93석
CGV,CGV 미아,1관 9층,블루자이언트,119분,20231019,17:40,112석
CGV,CGV 미아,4관 11층,엑소시스트-믿는자,111분,20231019,17:00,115석
CGV,CGV 미아,4관 11층,엑소시스트-믿는자,111분,20231019,19:20,110석
CGV,CGV 미아,4관 11층,엑소시스트-믿는자,111분,20231019,21:40,115석
CGV,CGV 미아,5관 11층,30일,119분,20231019,17:00,136석
CGV,CGV 미아,5관 11층,30일,119분,20231019,19:30,138석
CGV,CGV 미아,5관 11층,30일,119분,20231019,22:00,143석
CGV,CGV 미아,6관 11층,화사한그녀,121분,20231019,20:30,72석
CGV,CGV 미아,6관 11층,천박사퇴마연구소-설경의비밀,98분,20231019,18:10,71석
CGV,CGV 미아,6관 11층,1947보스톤,108분,20231019,15:50,82석
CGV,CGV 불광,3관 11층,익스펜더블4,103분,20231019,23:10,164석
CGV,CGV 불광,5관 13층,익스펜더블4,103분,20231019,17:00,258석
CGV,CGV 불광,8관 13층,익스펜더블4,103분,20231019,19:30,130석
CGV,CGV 불광,7관 13층,화란,124분,20231019,18:10,164석
CGV,CGV 불광,7관 13층,화란,124분,20231019,20:40,162석
CGV,CGV 불광,5관 13층,블루자이언트,119분,20231019,21:30,267석
CGV,CGV 불광,8관 13층,블루자이언트,119분,20231019,17:00,137석
CGV,CGV 불광,5관 13층,엑소시스트-믿는자,111분,20231019,19:10,269석
CGV,CGV 불광,8관 13층,엑소시스트-믿는자,111분,20231019,21:40,140석
CGV,CGV 불광,6관 13층,플라워킬링문,205분,20231019,17:50,77석
CGV,CGV 불광,6관 13층,플라워킬링문,205분,20231019,21:45,79석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231019,17:15,271석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231019,19:40,265석
CGV,CGV 불광,1관 11층 (Laser),30일,119분,20231019,22:05,271석
CGV,CGV 불광,2관 11층,30일,119분,20231019,16:35,83석
CGV,CGV 불광,2관 11층,30일,119분,20231019,19:00,80석
CGV,CGV 불광,2관 11층,30일,119분,20231019,21:25,85석
CGV,CGV 불광,9관 13층,30일,119분,20231019,23:00,200석
CGV,CGV 불광,4관 11층,믿을수있는사람,94분,20231019,17:50,148석
CGV,CGV 불광,4관 11층,사나-저주의아이,102분,20231019,22:20,151석
CGV,CGV 불광,3관 11층,화사한그녀,121분,20231019,18:10,162석
CGV,CGV 불광,3관 11층,화사한그녀,121분,20231019,20:40,159석
CGV,CGV 불광,9관 13층,천박사퇴마연구소-설경의비밀,98분,20231019,18:10,194석
CGV,CGV 불광,4관 11층,1947보스톤,108분,20231019,20:00,154석
CGV,CGV 불광,9관 13층,1947보스톤,108분,20231019,15:50,207석
CGV,CGV 불광,9관 13층,크리에이터,133분,20231019,20:20,200석
CGV,CGV 상봉,5관[SCREENX],바람따라만나리:김호중의계절,107분,20231019,16:05,168석
CGV,CGV 상봉,5관[SCREENX],바람따라만나리:김호중의계절,107분,20231019,18:20,167석
CGV,CGV 상봉,5관[SCREENX],바람따라만나리:김호중의계절,107분,20231019,20:35,174석
CGV,CGV 상봉,5관[SCREENX],바람따라만나리:김호중의계절,107분,20231019,22:50,174석
CGV,CGV 상봉,6관,익스펜더블4,103분,20231019,18:00,206석
CGV,CGV 상봉,6관,익스펜더블4,103분,20231019,20:10,200석
CGV,CGV 상봉,6관,익스펜더블4,103분,20231019,22:20,207석
CGV,CGV 상봉,7관,화란,124분,20231019,17:00,105석
CGV,CGV 상봉,7관,화란,124분,20231019,22:10,110석
CGV,CGV 상봉,4관,블루자이언트,119분,20231019,19:00,121석
CGV,CGV 상봉,4관,엑소시스트-믿는자,111분,20231019,16:40,117석
CGV,CGV 상봉,4관,엑소시스트-믿는자,111분,20231019,21:30,123석
CGV,CGV 상봉,3관,플라워킬링문,205분,20231019,18:40,61석
CGV,CGV 상봉,1관,30일,119분,20231019,17:30,300석
CGV,CGV 상봉,1관,30일,119분,20231019,20:00,300석
CGV,CGV 상봉,1관,30일,119분,20231019,22:40,306석
CGV,CGV 상봉,7관,화사한그녀,121분,20231019,19:40,111석
CGV,CGV 상봉,3관,천박사퇴마연구소-설경의비밀,98분,20231019,22:30,77석
CGV,CGV 상봉,6관,천박사퇴마연구소-설경의비밀,98분,20231019,15:50,198석
CGV,CGV 성신여대입구,5관 12층 (Laser),익스펜더블4,103분,20231019,20:10,189석
CGV,CGV 성신여대입구,5관 12층 (Laser),익스펜더블4,103분,20231019,22:20,189석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),익스펜더블4,103분,20231019,16:10,80석
CGV,CGV 성신여대입구,1관 10층 (Laser),화란,124분,20231019,21:20,190석
CGV,CGV 성신여대입구,5관 12층 (Laser),블루자이언트,119분,20231019,17:40,187석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),블루자이언트,119분,20231019,23:00,74석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),엑소시스트-믿는자,111분,20231019,18:20,83석
CGV,CGV 성신여대입구,2관 11층 (리클라이너),엑소시스트-믿는자,111분,20231019,20:40,79석
CGV,CGV 성신여대입구,4관 12층 (Laser),30일,119분,20231019,17:30,122석
CGV,CGV 성신여대입구,4관 12층 (Laser),30일,119분,20231019,20:05,123석
CGV,CGV 성신여대입구,4관 12층 (Laser),30일,119분,20231019,22:40,130석
CGV,CGV 성신여대입구,3관 11층 (리클라이너),30일,119분,20231019,16:30,126석
CGV,CGV 성신여대입구,3관 11층 (리클라이너),30일,119분,20231019,19:05,128석
CGV,CGV 성신여대입구,3관 11층 (리클라이너),30일,119분,20231019,21:40,127석
CGV,CGV 성신여대입구,1관 10층 (Laser),크리에이터,133분,20231019,15:50,206석
CGV,CGV 성신여대입구,1관 10층 (Laser),크리에이터,133분,20231019,18:40,192석
CGV,CGV 송파,1관[SCREENX],바람따라만나리:김호중의계절,107분,20231019,17:00,179석
CGV,CGV 송파,1관[SCREENX],바람따라만나리:김호중의계절,107분,20231019,19:20,172석
CGV,CGV 송파,1관[SCREENX],바람따라만나리:김호중의계절,107분,20231019,21:40,187석
CGV,CGV 송파,4관,익스펜더블4,103분,20231019,16:20,222석
CGV,CGV 송파,4관,익스펜더블4,103분,20231019,18:30,223석
CGV,CGV 송파,4관,익스펜더블4,103분,20231019,20:40,227석
CGV,CGV 송파,SPHEREX관,화란,124분,20231019,19:20,69석
CGV,CGV 송파,2관 (Laser),블루자이언트,119분,20231019,20:50,173석
CGV,CGV 송파,4DX관,엑소시스트-믿는자,111분,20231019,16:40,52석
CGV,CGV 송파,4DX관,엑소시스트-믿는자,111분,20231019,19:00,49석
CGV,CGV 송파,4DX관,엑소시스트-믿는자,111분,20231019,21:20,50석
CGV,CGV 송파,6관 (Laser),엑소시스트-믿는자,111분,20231019,17:40,72석
CGV,CGV 송파,6관 (Laser),플라워킬링문,205분,20231019,20:00,55석
CGV,CGV 송파,2관 (Laser),30일,119분,20231019,18:20,169석
CGV,CGV 송파,3관,30일,119분,20231019,17:00,296석
CGV,CGV 송파,3관,30일,119분,20231019,19:30,298석
CGV,CGV 송파,3관,30일,119분,20231019,22:00,299석
CGV,CGV 송파,SPHEREX관,사나-저주의아이,102분,20231019,21:50,70석
CGV,CGV 수유,4관 6층,익스펜더블4,103분,20231019,17:20,104석
CGV,CGV 수유,4관 6층,익스펜더블4,103분,20231019,19:30,96석
CGV,CGV 수유,4관 6층,익스펜더블4,103분,20231019,21:40,107석
CGV,CGV 수유,8관 8층,화란,124분,20231019,19:40,71석
CGV,CGV 수유,8관 8층,화란,124분,20231019,22:30,74석
CGV,CGV 수유,6관 6층,블루자이언트,119분,20231019,16:40,111석
CGV,CGV 수유,6관 6층,블루자이언트,119분,20231019,21:40,113석
CGV,CGV 수유,5관 6층,엑소시스트-믿는자,111분,20231019,17:00,73석
CGV,CGV 수유,5관 6층,엑소시스트-믿는자,111분,20231019,22:00,72석
CGV,CGV 수유,6관 6층,엑소시스트-믿는자,111분,20231019,19:10,111석
CGV,CGV 수유,7관 8층,플라워킬링문,205분,20231019,16:50,97석
CGV,CGV 수유,7관 8층,플라워킬링문,205분,20231019,20:50,95석
CGV,CGV 수유,3관 4층,30일,119분,20231019,16:30,108석
CGV,CGV 수유,3관 4층,30일,119분,20231019,19:00,113석
CGV,CGV 수유,3관 4층,30일,119분,20231019,21:30,111석
CGV,CGV 수유,5관 6층,30일,119분,20231019,19:30,71석
CGV,CGV 수유,9관 8층,30일,119분,20231019,17:30,113석
CGV,CGV 수유,9관 8층,30일,119분,20231019,20:00,113석
CGV,CGV 수유,9관 8층,30일,119분,20231019,22:30,113석
CGV,CGV 수유,2관 4층,믿을수있는사람,94분,20231019,18:00,64석
CGV,CGV 수유,2관 4층,사나-저주의아이,102분,20231019,20:10,52석
CGV,CGV 수유,2관 4층,사나-저주의아이,102분,20231019,22:20,70석
CGV,CGV 수유,1관 4층,화사한그녀,121분,20231019,16:30,102석
CGV,CGV 수유,1관 4층,화사한그녀,121분,20231019,19:00,105석
CGV,CGV 수유,1관 4층,화사한그녀,121분,20231019,21:30,107석
CGV,CGV 수유,8관 8층,1947보스톤,108분,20231019,17:10,73석
CGV,CGV 신촌아트레온,4관[SCREENX] 7층,바람따라만나리:김호중의계절,107분,20231019,16:50,125석
CGV,CGV 신촌아트레온,4관[SCREENX] 7층,바람따라만나리:김호중의계절,107분,20231019,19:10,132석
CGV,CGV 신촌아트레온,4관[SCREENX] 7층,바람따라만나리:김호중의계절,107분,20231019,21:30,131석
CGV,CGV 신촌아트레온,7관 9층,익스펜더블4,103분,20231019,17:40,120석
CGV,CGV 신촌아트레온,7관 9층,익스펜더블4,103분,20231019,20:05,116석
CGV,CGV 신촌아트레온,2관 3층,화란,124분,20231019,17:50,193석
CGV,CGV 신촌아트레온,2관 3층,화란,124분,20231019,23:00,195석
CGV,CGV 신촌아트레온,2관 3층,블루자이언트,119분,20231019,20:25,193석
CGV,CGV 신촌아트레온,4DX관 9층,엑소시스트-믿는자,111분,20231019,17:40,98석
CGV,CGV 신촌아트레온,4DX관 9층,엑소시스트-믿는자,111분,20231019,20:00,100석
CGV,CGV 신촌아트레온,4DX관 9층,엑소시스트-믿는자,111분,20231019,22:20,97석
CGV,CGV 신촌아트레온,3관 5층,플라워킬링문,205분,20231019,16:20,139석
CGV,CGV 신촌아트레온,5관 7층,플라워킬링문,205분,20231019,20:35,106석
CGV,CGV 신촌아트레온,1관[프리미엄] B3층-상층,30일,119분,20231019,17:20,16석
CGV,CGV 신촌아트레온,1관[프리미엄] B3층-상층,30일,119분,20231019,19:50,16석
CGV,CGV 신촌아트레온,1관[프리미엄] B3층-상층,30일,119분,20231019,22:30,16석
CGV,CGV 신촌아트레온,1관 B3층-하층,30일,119분,20231019,17:20,275석
CGV,CGV 신촌아트레온,1관 B3층-하층,30일,119분,20231019,19:50,269석
CGV,CGV 신촌아트레온,1관 B3층-하층,30일,119분,20231019,22:30,282석
CGV,CGV 신촌아트레온,10관[CGV아트하우스] B1층 (Laser),믿을수있는사람,94분,20231019,17:30,81석
CGV,CGV 신촌아트레온,10관[CGV아트하우스] B1층 (Laser),믿을수있는사람,94분,20231019,21:20,82석
CGV,CGV 신촌아트레온,3관 5층,사나-저주의아이,102분,20231019,20:15,185석
CGV,CGV 신촌아트레온,5관 7층,사나-저주의아이,102분,20231019,16:30,118석
CGV,CGV 신촌아트레온,7관 9층,화사한그녀,121분,20231019,22:15,119석
CGV,CGV 신촌아트레온,5관 7층,팀버튼의크리스마스악몽,77분,20231019,18:45,91석
CGV,CGV 신촌아트레온,10관[CGV아트하우스] B1층 (Laser),우리의하루,84분,20231019,19:30,79석
CGV,CGV 신촌아트레온,3관 5층,더넌2,110분,20231019,22:40,195석
CGV,CGV 압구정,템퍼 시네마[CINE de CHEF],익스펜더블4,98분,20231019,22:20,30석
CGV,CGV 압구정,스트레스리스 시네마[CINE de CHEF],익스펜더블4,98분,20231019,19:10,46석
CGV,CGV 압구정,3관 본관4층,익스펜더블4,103분,20231019,17:10,169석
CGV,CGV 압구정,4관 신관 B2층,익스펜더블4,103분,20231019,18:50,153석
CGV,CGV 압구정,4관 신관 B2층,화란,124분,20231019,16:00,149석
CGV,CGV 압구정,안성기관[ART1관](Laser),블루자이언트,119분,20231019,20:20,84석
CGV,CGV 압구정,2관 본관3층,엑소시스트-믿는자,111분,20231019,16:30,169석
CGV,CGV 압구정,3관 본관4층,엑소시스트-믿는자,111분,20231019,22:00,175석
CGV,CGV 압구정,4관 신관 B2층,플라워킬링문,205분,20231019,21:00,147석
CGV,CGV 압구정,PRIVATE BOX 본관 B1층,30일,119분,20231019,21:20,4석
CGV,CGV 압구정,PRIVATE BOX 본관 B2층,30일,119분,20231019,18:30,6석
